Unnamed: 0,radio,MCC,MNC,TAC,CID,unit,LON,LAT,RANGE,SAM,changeable,created,updated,averageSignal,Country,Network,Continent
12847759,GSM,602,3,21333,25372,0,31.05651,29.998215,23897,10,1,1459715136,1465348064,0,Egypt,Etisalat,Africa
12847760,GSM,602,3,21362,23224,0,31.37352,29.839554,1000,4,1,1459813831,1474212997,0,Egypt,Etisalat,Africa
12847761,GSM,602,3,22533,5031,0,31.160659790039,29.99885559082,1000,1,1,1459695955,1459695955,0,Egypt,Etisalat,Africa
12847762,GSM,602,3,22202,40686,0,31.501235961914,30.59211730957,1000,1,1,1459681907,1459681907,0,Egypt,Etisalat,Africa
12847763,GSM,602,3,21333,25376,0,31.27739,30.095673,1000,2,1,1459715136,1460478702,0,Egypt,Etisalat,Africa
12847764,GSM,602,3,21062,20932,0,31.263199,30.067978,1000,3,1,1459715136,1464701388,0,Egypt,Etisalat,Africa
12847765,GSM,602,3,22533,9711,0,31.162033,29.999542,1000,2,1,1459718723,1482786220,0,Egypt,Etisalat,Africa
12847766,GSM,602,3,32086,7476,0,31.034317016602,30.057907104492,1000,1,1,1353462553,1353462553,0,Egypt,Etisalat,Africa
12847767,GSM,602,3,21031,7476,0,31.032944,30.058594,1000,2,1,1353462566,1353462566,0,Egypt,Etisalat,Africa
12847768,UMTS,602,3,21031,13638960,0,31.032943725586,30.059280395508,1000,2,1,1353462574,1353462574,0,Egypt,Etisalat,Africa
12847769,UMTS,602,3,32086,13638960,0,31.032394,30.059555,1000,5,1,1353462603,1353462603,0,Egypt,Etisalat,Africa
12847770,UMTS,602,3,32086,13645239,0,31.024856,30.057297,2181,9,1,1354105912,1449250993,0,Egypt,Etisalat,Africa
12847771,UMTS,602,3,32086,13651820,0,31.026077,30.063008,1000,7,1,1353462680,1353462680,0,Egypt,Etisalat,Africa
12847772,UMTS,602,3,32086,13651821,0,31.022141,30.06514,1000,15,1,1353462801,1353462801,0,Egypt,Etisalat,Africa
12847773,UMTS,602,3,32086,13645429,0,31.007081,30.074215,1941,24,1,1353462985,1353462985,0,Egypt,Etisalat,Africa
12847774,GSM,602,3,32086,20337,0,31.020584106445,30.066146850586,1000,1,1,1353462802,1353462802,0,Egypt,Etisalat,Africa
12847775,GSM,602,3,21031,20337,0,31.019211,30.06752,1000,3,1,1353462823,1353462823,0,Egypt,Etisalat,Africa
12847776,UMTS,602,3,21031,13638511,0,31.017837524414,30.067520141602,1000,1,1,1353462825,1353462825,0,Egypt,Etisalat,Africa
12847777,UMTS,602,3,32086,13638511,0,31.016268,30.068697,1000,7,1,1353462863,1353462863,0,Egypt,Etisalat,Africa
12847778,UMTS,602,3,32086,13655619,0,31.002928,30.076545,1576,7,1,1354105912,1415838481,0,Egypt,Etisalat,Africa
12847779,UMTS,602,3,32086,13661479,0,30.97928,30.087063,1000,13,1,1353463063,1353463063,0,Egypt,Etisalat,Africa
12847780,UMTS,602,3,32086,13661481,0,30.966568,30.088577,1000,3,1,1353463078,1353463078,0,Egypt,Etisalat,Africa
12847781,UMTS,602,3,32086,13661480,0,30.959474,30.08208,6289,10,1,1354105912,1437712320,0,Egypt,Etisalat,Africa
12847782,UMTS,602,3,32086,13659339,0,30.950546,30.078506,1000,7,1,1354105912,1455016495,0,Egypt,Etisalat,Africa
12847783,UMTS,602,3,32086,13659341,0,30.939834,30.075073,1771,10,1,1354105912,1481718521,0,Egypt,Etisalat,Africa
12847784,UMTS,602,3,32086,13655341,0,30.912881,30.080927,9181,21,1,1354105912,1452698298,0,Egypt,Etisalat,Africa
12847785,UMTS,602,3,32086,13652250,0,30.882615,30.088747,5276,18,1,1354105912,1505996829,0,Egypt,Etisalat,Africa
12847786,UMTS,602,3,32086,13652249,0,30.886689,30.102198,4847,8,1,1354105912,1472717720,0,Egypt,Etisalat,Africa
12847787,UMTS,602,3,32086,13646860,0,30.873528,30.123367,1476,12,1,1354105912,1472717638,0,Egypt,Etisalat,Africa
12847788,UMTS,602,3,32086,13645230,0,30.867463,30.130692,2219,14,1,1354105912,1442177997,0,Egypt,Etisalat,Africa
12847789,UMTS,602,3,32086,13645229,0,30.8535,30.143509,1000,6,1,1354105912,1438370236,0,Egypt,Etisalat,Africa
12847790,UMTS,602,3,32086,13645231,0,30.848922729492,30.145797729492,1000,1,1,1353463612,1353463612,0,Egypt,Etisalat,Africa
12847791,UMTS,602,3,32086,13646909,0,30.842789,30.150742,1106,15,1,1354105912,1472808876,0,Egypt,Etisalat,Africa
12847792,UMTS,602,3,32086,13646911,0,30.831985,30.158615,1000,3,1,1354105912,1438370236,0,Egypt,Etisalat,Africa
12847793,UMTS,602,3,32086,13646910,0,30.808497,30.173502,7064,26,1,1354105912,1506003499,0,Egypt,Etisalat,Africa
12847794,UMTS,602,3,32086,13646329,0,30.811279,30.172375,2227,17,1,1354105912,1472808876,0,Egypt,Etisalat,Africa
12847795,UMTS,602,3,32086,13644529,0,30.760445,30.211128,2999,35,1,1354105912,1480863864,0,Egypt,Etisalat,Africa
12847796,UMTS,602,3,32086,13644530,0,30.70724,30.236001,3282,41,1,1354105912,1481718480,0,Egypt,Etisalat,Africa
12847797,UMTS,602,3,32086,13646869,0,30.65102,30.262548,3847,34,1,1354105912,1505718636,0,Egypt,Etisalat,Africa
12847798,UMTS,602,3,32086,13646870,0,30.601613,30.287666,13341,41,1,1354105912,1506002948,0,Egypt,Etisalat,Africa
12847799,UMTS,602,3,32086,13644841,0,30.563279,30.314713,6823,8,1,1354105912,1433421903,0,Egypt,Etisalat,Africa
12847800,UMTS,602,3,32086,13640879,0,30.545239,30.316149,1809,22,1,1354105912,1480863829,0,Egypt,Etisalat,Africa
12847801,UMTS,602,3,32086,13640880,0,30.505123,30.333049,9323,20,1,1354105912,1473859956,0,Egypt,Etisalat,Africa
12847802,UMTS,602,3,32086,13658820,0,30.4618,30.349276,4494,48,1,1354105918,1463726900,0,Egypt,Etisalat,Africa
12847803,UMTS,602,3,32086,13651639,0,30.380202,30.393443,5875,70,1,1354105918,1480863829,0,Egypt,Etisalat,Africa
12847804,UMTS,602,3,32086,13642869,0,30.361485,30.383022,1812,3,1,1354105918,1505653474,0,Egypt,Etisalat,Africa
12847805,UMTS,602,3,32086,13651640,0,30.310523,30.452706,4942,56,1,1354105918,1462274225,0,Egypt,Etisalat,Africa
12847806,UMTS,602,3,32086,13734436,0,30.269393920898,30.479507446289,1000,1,1,1353465833,1353465833,0,Egypt,Etisalat,Africa
12847807,UMTS,602,3,32094,13734436,0,30.251226,30.499889,8461,35,1,1354105918,1627763459,0,Egypt,Etisalat,Africa
12847808,UMTS,602,3,32094,13734616,209,30.154215,30.503596,10960,48,1,1353466170,1657861456,0,Egypt,Etisalat,Africa
12847809,UMTS,602,3,32094,13734437,246,30.167769,30.501663,6929,44,1,1354105918,1657863700,0,Egypt,Etisalat,Africa
12847810,UMTS,602,3,32094,13734438,0,30.211121,30.542171,6024,41,1,1354105918,1627763030,0,Egypt,Etisalat,Africa
12847811,UMTS,602,3,32094,13734446,0,30.160798,30.594123,9382,24,1,1354105918,1490877339,0,Egypt,Etisalat,Africa
12847812,UMTS,602,3,32094,13734448,0,30.147569,30.606842,3119,25,1,1354105918,1627762618,0,Egypt,Etisalat,Africa
12847813,UMTS,602,3,32094,13734456,0,30.10197,30.650276,5850,75,1,1354105918,1644763463,0,Egypt,Etisalat,Africa
12847814,UMTS,602,3,32094,13734458,0,30.04054,30.700906,6848,45,1,1354105918,1644761830,0,Egypt,Etisalat,Africa
12847815,UMTS,602,3,32094,13734466,0,30.030941,30.717961,1941,33,1,1353467179,1353467179,0,Egypt,Etisalat,Africa
12847816,UMTS,602,3,32094,13734468,0,29.994737,30.752361,3185,54,1,1353467487,1353467487,0,Egypt,Etisalat,Africa
12847817,UMTS,602,3,32094,13734476,0,29.94947,30.795238,3294,54,1,1354105918,1490877339,0,Egypt,Etisalat,Africa
12847818,GSM,602,3,32094,37452,0,29.941177368164,30.803604125977,1000,1,1,1353467689,1353467689,0,Egypt,Etisalat,Africa
12847819,GSM,602,3,22251,37452,0,29.939117,30.804977,1000,2,1,1353467699,1353467699,0,Egypt,Etisalat,Africa
12847820,UMTS,602,3,32094,13734478,0,29.919714,30.825017,1851,27,1,1354105918,1490877339,0,Egypt,Etisalat,Africa
12847821,UMTS,602,3,32094,13736016,0,29.89405,30.863998,3317,44,1,1354105918,1490877333,0,Egypt,Etisalat,Africa
12847822,UMTS,602,3,32094,13734516,0,29.898605,30.856339,1000,5,1,1353467996,1353467996,0,Egypt,Etisalat,Africa
12847823,UMTS,602,3,32094,13736018,0,29.874802,30.897904,2001,30,1,1354105918,1490877333,0,Egypt,Etisalat,Africa
12847824,UMTS,602,3,32094,13734486,0,29.862034,30.917581,2115,32,1,1354105918,1529700781,0,Egypt,Etisalat,Africa
12847825,UMTS,602,3,32094,13734488,0,29.848023,30.938721,1097,18,1,1354105918,1490877333,0,Egypt,Etisalat,Africa
12847826,UMTS,602,3,32094,13734425,0,29.842712,30.9478,1000,10,1,1354105918,1490877333,0,Egypt,Etisalat,Africa
12847827,UMTS,602,3,32094,13734427,0,29.835924,30.956236,1000,14,1,1354105918,1490877333,0,Egypt,Etisalat,Africa
12847828,UMTS,602,3,32094,13733946,0,29.82957,30.967063,1077,37,1,1354105918,1490877333,0,Egypt,Etisalat,Africa
12847829,UMTS,602,3,32094,13733948,0,29.819053,30.978405,2151,14,1,1354105918,1489968101,0,Egypt,Etisalat,Africa
12847830,UMTS,602,3,32094,13735157,0,29.816895,30.978699,1000,2,1,1354105918,1435856550,0,Egypt,Etisalat,Africa
12847831,UMTS,602,3,32094,13735156,0,29.813736,30.985703,1000,10,1,1354105918,1435856550,0,Egypt,Etisalat,Africa
12847832,UMTS,602,3,32094,13735155,0,29.810989,30.993118,1000,5,1,1354105918,1490981233,0,Egypt,Etisalat,Africa
12847833,GSM,602,3,32094,38134,0,29.81071472168,30.993118286133,1000,1,1,1353468927,1353468927,0,Egypt,Etisalat,Africa
12847834,GSM,602,3,22251,38134,0,29.808998,30.996552,1000,4,1,1353468952,1353468952,0,Egypt,Etisalat,Africa
12847835,UMTS,602,3,22251,13735405,0,29.807968139648,30.999984741211,1000,1,1,1353468957,1353468957,0,Egypt,Etisalat,Africa
12847836,UMTS,602,3,32094,13735115,0,29.800873,31.010132,1187,18,1,1354105918,1484804676,0,Egypt,Etisalat,Africa
12847837,UMTS,602,3,32094,13729586,0,29.80499,31.0052,1000,12,1,1354105918,1494795192,0,Egypt,Etisalat,Africa
12847838,UMTS,602,3,32094,13733636,0,29.800415,31.010284,1000,2,1,1353469059,1353469059,0,Egypt,Etisalat,Africa
12847839,UMTS,602,3,32094,13728355,0,29.796569,31.020067,3909,13,1,1354105918,1494580124,0,Egypt,Etisalat,Africa
12847840,UMTS,602,3,32094,13728357,0,29.793205,31.023502,1000,8,1,1353469202,1353469202,0,Egypt,Etisalat,Africa
12847841,UMTS,602,3,32094,13728345,0,29.787327,31.030364,1000,33,1,1354105918,1484804676,0,Egypt,Etisalat,Africa
12847842,UMTS,602,3,32094,13728347,0,29.782876,31.036571,1000,92,1,1354105918,1488610798,0,Egypt,Etisalat,Africa
12847843,UMTS,602,3,32094,13728337,0,29.786043,31.045919,1000,29,1,1353654357,1353654357,0,Egypt,Etisalat,Africa
12847844,GSM,602,3,32094,31323,0,29.776382446289,31.042556762695,1000,1,1,1353469511,1353469511,0,Egypt,Etisalat,Africa
12847845,GSM,602,3,22251,31323,0,29.773379,31.048479,2288,16,1,1354105924,1492455286,0,Egypt,Etisalat,Africa
12847846,UMTS,602,3,22251,13728338,0,29.770889282227,31.052169799805,1000,1,1,1353469565,1353469565,0,Egypt,Etisalat,Africa
12847847,UMTS,602,3,32094,13728338,0,29.768658,31.05629,1000,8,1,1354105924,1456593119,0,Egypt,Etisalat,Africa
12847848,GSM,602,3,32094,31322,0,29.76676940918,31.060409545898,1000,1,1,1353469610,1353469610,0,Egypt,Etisalat,Africa
12847849,GSM,602,3,22251,31322,0,29.772264,31.050522,2630,5,1,1354105924,1492455286,0,Egypt,Etisalat,Africa
12847850,GSM,602,3,22251,31182,0,29.771576,31.065445,1000,6,1,1353469678,1353469678,0,Egypt,Etisalat,Africa
12847851,UMTS,602,3,22251,13728206,0,29.775009155273,31.065902709961,1000,1,1,1353469681,1353469681,0,Egypt,Etisalat,Africa
12847852,UMTS,602,3,32094,13731006,0,29.803138,31.089515,3551,31,1,1354105924,1452094897,0,Egypt,Etisalat,Africa
12847853,UMTS,602,3,32094,13728196,0,29.769107,31.06104,7471,12,1,1354105924,1492540200,0,Egypt,Etisalat,Africa
12847854,UMTS,602,3,32094,13728216,0,29.791762,31.079636,1678,10,1,1353469838,1353469838,0,Egypt,Etisalat,Africa
12847855,UMTS,602,3,32094,13728206,0,29.767685,31.070939,1780,3,1,1354105924,1456593119,0,Egypt,Etisalat,Africa
12847856,UMTS,602,3,32094,13728187,0,29.792491,31.085425,2258,7,1,1354105924,1492540200,0,Egypt,Etisalat,Africa
12847857,UMTS,602,3,32094,13728446,0,29.798356,31.102296,1534,2,1,1354105924,1445969417,0,Egypt,Etisalat,Africa
12847858,UMTS,602,3,32094,13728395,0,29.814413,31.109702,2034,13,1,1354105924,1529598864,0,Egypt,Etisalat,Africa
12847859,UMTS,602,3,32094,13730645,0,29.826679,31.111393,1000,8,1,1354105924,1431758871,0,Egypt,Etisalat,Africa
12847860,UMTS,602,3,32094,13730647,0,29.822159,31.117783,2064,9,1,1354105924,1480863829,0,Egypt,Etisalat,Africa
12847861,UMTS,602,3,32094,13731816,0,29.82811,31.122894,1210,6,1,1354105924,1452827639,0,Egypt,Etisalat,Africa
12847862,UMTS,602,3,32094,13729356,0,29.834060668945,31.120834350586,1000,1,1,1353470050,1353470050,0,Egypt,Etisalat,Africa
12847863,GSM,602,3,32094,33621,0,29.835433959961,31.122207641602,1000,1,1,1353470055,1353470055,0,Egypt,Etisalat,Africa
12847864,GSM,602,3,22251,33621,0,29.837265,31.124954,1000,3,1,1353470072,1353470072,0,Egypt,Etisalat,Africa
12847865,GSM,602,3,22251,31447,0,29.840584,31.128731,1000,4,1,1353470093,1353470093,0,Egypt,Etisalat,Africa
12847866,GSM,602,3,22251,32336,0,29.84333,31.132164,1000,4,1,1353470111,1353470111,0,Egypt,Etisalat,Africa
12847867,UMTS,602,3,32093,13729556,0,29.849527,31.134274,1000,12,1,1354105924,1529627991,0,Egypt,Etisalat,Africa
12847868,UMTS,602,3,32093,13729555,0,29.852943,31.134911,1128,4,1,1354105924,1467392788,0,Egypt,Etisalat,Africa
12847869,UMTS,602,3,32093,13729557,0,29.858846,31.139075,1000,11,1,1354105924,1529599033,0,Egypt,Etisalat,Africa
12847870,UMTS,602,3,32093,13728456,0,29.866374,31.145877,1720,17,1,1354105924,1483683982,0,Egypt,Etisalat,Africa
12847871,GSM,602,3,32093,33642,0,29.875259399414,31.149673461914,1000,1,1,1353470287,1353470287,0,Egypt,Etisalat,Africa
12847872,GSM,602,3,22081,33642,0,29.876907,31.151321,1000,5,1,1353470314,1353470314,0,Egypt,Etisalat,Africa
12847873,UMTS,602,3,22081,13729305,0,29.879379272461,31.153793334961,1000,1,1,1353470319,1353470319,0,Egypt,Etisalat,Africa
12847874,UMTS,602,3,32093,13729305,0,29.880752563477,31.153793334961,1000,1,1,1353470325,1353470325,0,Egypt,Etisalat,Africa
12847875,UMTS,602,3,32093,13730666,0,29.882675,31.155716,1000,5,1,1353470348,1353470348,0,Egypt,Etisalat,Africa
12847876,UMTS,602,3,32093,13728966,0,29.886336,31.144287,4691,13,1,1354105924,1529599293,0,Egypt,Etisalat,Africa
12847877,UMTS,602,3,32093,13728965,0,29.895425,31.167743,1000,19,1,1354105924,1492232430,0,Egypt,Etisalat,Africa
12847878,UMTS,602,3,32093,13730507,0,29.911308,31.173763,1000,24,1,1353475016,1353475016,0,Egypt,Etisalat,Africa
12847879,UMTS,602,3,32093,13735696,0,29.902725,31.172676,1000,4,1,1354105924,1443693149,0,Egypt,Etisalat,Africa
12847880,UMTS,602,3,32093,13727326,0,29.898055,31.144455,3635,5,1,1354105924,1443693149,0,Egypt,Etisalat,Africa
12847881,UMTS,602,3,32093,13730506,0,29.910657,31.173387,10627,45,1,1354105924,1485503156,0,Egypt,Etisalat,Africa
12847882,UMTS,602,3,32093,13727827,0,29.9287,31.179337,1000,35,1,1354105924,1480863829,0,Egypt,Etisalat,Africa
12847883,UMTS,602,3,32093,13727086,0,29.924313,31.182688,7351,50,1,1354105924,1487400289,0,Egypt,Etisalat,Africa
12847884,UMTS,602,3,32093,13727085,0,29.923508,31.190964,1000,15,1,1354105924,1486165882,0,Egypt,Etisalat,Africa
12847885,UMTS,602,3,32093,13727295,0,29.922867,31.194229,1000,18,1,1354105924,1482658739,0,Egypt,Etisalat,Africa
12847886,UMTS,602,3,32093,13727296,0,29.921265,31.194305,1000,16,1,1354105924,1482658739,0,Egypt,Etisalat,Africa
12847887,UMTS,602,3,32093,13727297,0,29.916964,31.196939,1000,13,1,1354105924,1529626905,0,Egypt,Etisalat,Africa
12847888,UMTS,602,3,32093,13727287,0,29.917388,31.202041,2229,28,1,1354105924,1505804957,0,Egypt,Etisalat,Africa
12847889,UMTS,602,3,32093,13727587,0,29.915365,31.201359,1000,47,1,1354105924,1529599971,0,Egypt,Etisalat,Africa
12847890,UMTS,602,3,32093,13727366,0,29.912552,31.205394,1239,24,1,1354105924,1529600184,0,Egypt,Etisalat,Africa
12847891,GSM,602,3,32093,30263,0,29.915084838867,31.208724975586,1000,1,1,1353475671,1353475671,0,Egypt,Etisalat,Africa
12847892,GSM,602,3,22081,30263,0,29.916958,31.205604,1000,12,1,1354105924,1477117160,0,Egypt,Etisalat,Africa
12847893,GSM,602,3,22081,30564,0,29.923423,31.205782,1000,15,1,1354105924,1489649461,0,Egypt,Etisalat,Africa
12847894,GSM,602,3,22081,30962,0,29.912613,31.207626,1000,5,1,1354105924,1489649461,0,Egypt,Etisalat,Africa
12847895,GSM,602,3,22372,30962,0,29.916458129883,31.208724975586,1000,1,1,1353475715,1353475715,0,Egypt,Etisalat,Africa
12847896,UMTS,602,3,22372,13727986,0,29.916458129883,31.208724975586,1000,1,1,1353475728,1353475728,0,Egypt,Etisalat,Africa
12847897,UMTS,602,3,32093,13727986,0,29.920754,31.208831,1000,39,1,1354105924,1442073636,0,Egypt,Etisalat,Africa
12847898,UMTS,602,3,32093,13727985,0,29.923324584961,31.205978393555,1000,6,1,1353476323,1353476323,0,Egypt,Etisalat,Africa
12847899,UMTS,602,3,32093,13727585,444,29.922906,31.204863,1000,19,1,1354105924,1567172652,0,Egypt,Etisalat,Africa
12847900,UMTS,602,3,32094,13730876,0,29.756948,31.015424,1185,33,1,1354105941,1444904108,0,Egypt,Etisalat,Africa
12847901,UMTS,602,3,32094,13730875,0,29.753736,31.013847,2248,53,1,1354105941,1492455281,0,Egypt,Etisalat,Africa
12847902,UMTS,602,3,32094,13730878,0,29.748184,31.011246,1000,15,1,1353653926,1353653926,0,Egypt,Etisalat,Africa
12847903,UMTS,602,3,32094,13728346,0,29.777713,31.027193,1497,32,1,1354105941,1489968060,0,Egypt,Etisalat,Africa
12847904,UMTS,602,3,32094,13733637,0,29.770938,31.02387,1247,28,1,1354105941,1438489037,0,Egypt,Etisalat,Africa
12847905,GSM,602,3,32094,31313,0,29.781875610352,31.043930053711,1000,1,1,1353563037,1353563037,0,Egypt,Etisalat,Africa
12847906,GSM,602,3,22251,31313,0,29.782906,31.043243,1000,4,1,1354105941,1476707976,0,Egypt,Etisalat,Africa
12847907,UMTS,602,3,22251,13728337,0,29.785995483398,31.046676635742,1000,1,1,1353563059,1353563059,0,Egypt,Etisalat,Africa
12847908,GSM,602,3,22251,31312,0,29.793777,31.049881,1000,3,1,1353563113,1353563113,0,Egypt,Etisalat,Africa
12847909,GSM,602,3,22251,31316,0,29.798355,31.052307,1000,10,1,1353563168,1353563168,0,Egypt,Etisalat,Africa
12847910,GSM,602,3,22251,31303,0,29.799385,31.052513,2385,8,1,1354105941,1481884667,0,Egypt,Etisalat,Africa
12847911,GSM,602,3,22251,31308,0,29.806595,31.058212,1000,5,1,1353563220,1353563220,0,Egypt,Etisalat,Africa
12847912,GSM,602,3,22251,31309,0,29.811401,31.061646,1000,10,1,1353563274,1353563274,0,Egypt,Etisalat,Africa
12847913,GSM,602,3,22251,31348,0,29.815933,31.064804,1000,5,1,1353563298,1353563298,0,Egypt,Etisalat,Africa
12847914,UMTS,602,3,22251,13728367,0,29.817581176758,31.065902709961,1000,1,1,1353563299,1353563299,0,Egypt,Etisalat,Africa
12847915,UMTS,602,3,32094,13728367,0,29.820296,31.06734,1000,43,1,1354105941,1486165923,0,Egypt,Etisalat,Africa
12847916,UMTS,602,3,32094,13728366,0,29.832263,31.073105,1000,22,1,1354105941,1505844378,0,Egypt,Etisalat,Africa
12847917,UMTS,602,3,32094,13728365,0,29.833043,31.07338,1000,27,1,1354105941,1484804676,0,Egypt,Etisalat,Africa
12847918,UMTS,602,3,32094,13728376,0,29.841722,31.07866,1000,38,1,1354105941,1492232430,0,Egypt,Etisalat,Africa
12847919,UMTS,602,3,32094,13728375,0,29.847713,31.083715,1000,34,1,1354105941,1492232430,0,Egypt,Etisalat,Africa
12847920,UMTS,602,3,32094,13728387,0,29.844771,31.058212,3368,5,1,1354105941,1492232430,0,Egypt,Etisalat,Africa
12847921,UMTS,602,3,32093,13728387,0,29.853149,31.092178,1000,30,1,1353654894,1353654894,0,Egypt,Etisalat,Africa
12847922,GSM,602,3,32093,31364,0,29.856033325195,31.098861694336,1000,1,1,1353563597,1353563597,0,Egypt,Etisalat,Africa
12847923,GSM,602,3,22081,31364,0,29.85672,31.099548,1000,2,1,1353563608,1353563608,0,Egypt,Etisalat,Africa
12847924,GSM,602,3,22081,31369,0,29.858505,31.100784,1000,5,1,1353563634,1353563634,0,Egypt,Etisalat,Africa
12847925,UMTS,602,3,22081,13728385,0,29.868393,31.105728,1000,2,1,1353589148,1353589148,0,Egypt,Etisalat,Africa
12847926,UMTS,602,3,32093,13728385,0,29.873867,31.108889,2256,73,1,1354105941,1480863829,0,Egypt,Etisalat,Africa
12847927,GSM,602,3,32093,31361,0,29.880753,31.112595,1000,2,1,1353589116,1353589116,0,Egypt,Etisalat,Africa
12847928,GSM,602,3,22081,31361,0,29.882001,31.113219,1056,11,1,1353655078,1353655078,0,Egypt,Etisalat,Africa
12847929,GSM,602,3,22081,31233,0,29.886834,31.117695,1929,7,1,1354105941,1458281311,0,Egypt,Etisalat,Africa
12847930,GSM,602,3,22081,31366,0,29.887619,31.117859,1000,6,1,1354105941,1431079148,0,Egypt,Etisalat,Africa
12847931,GSM,602,3,22081,31238,0,29.894841,31.125056,1000,27,1,1354105941,1458281311,0,Egypt,Etisalat,Africa
12847932,UMTS,602,3,22081,13728255,0,29.906844,31.13823,1934,3,1,1353655269,1353655269,0,Egypt,Etisalat,Africa
12847933,UMTS,602,3,32093,13728255,0,29.90543,31.137106,3843,33,1,1354105941,1475755102,0,Egypt,Etisalat,Africa
12847934,GSM,602,3,32093,31231,0,29.911652,31.142807,1000,2,1,1353655229,1353655229,0,Egypt,Etisalat,Africa
12847935,GSM,602,3,22081,31231,0,29.911514,31.14299,1204,15,1,1354105941,1458281311,0,Egypt,Etisalat,Africa
12847936,GSM,602,3,22081,31236,0,29.906936,31.137772,1564,15,1,1354105941,1458281311,0,Egypt,Etisalat,Africa
12847937,GSM,602,3,22081,34437,0,29.917894,31.148425,1192,22,1,1354105941,1458281311,0,Egypt,Etisalat,Africa
12847938,UMTS,602,3,22081,13733708,0,29.919204711914,31.149673461914,1000,1,1,1353564060,1353564060,0,Egypt,Etisalat,Africa
12847939,UMTS,602,3,32093,13733708,0,29.925332,31.155536,1000,26,1,1353655335,1353655335,0,Egypt,Etisalat,Africa
12847940,GSM,602,3,32093,34431,0,29.930191040039,31.160659790039,1000,1,1,1353564149,1353564149,0,Egypt,Etisalat,Africa
12847941,GSM,602,3,22081,34431,0,29.931335,31.160202,1000,6,1,1354105941,1460292109,0,Egypt,Etisalat,Africa
12847942,GSM,602,3,22081,34433,0,29.929504,31.164608,1253,8,1,1354105941,1486165923,0,Egypt,Etisalat,Africa
12847943,UMTS,602,3,22081,13728126,0,29.935684204102,31.167526245117,1000,1,1,1353564197,1353564197,0,Egypt,Etisalat,Africa
12847944,UMTS,602,3,32093,13728127,0,29.934034,31.170538,1000,35,1,1354105941,1505540343,0,Egypt,Etisalat,Africa
12847945,UMTS,602,3,32093,13727826,0,29.932175,31.174698,1000,18,1,1354105941,1486165923,0,Egypt,Etisalat,Africa
12847946,UMTS,602,3,32091,13728717,0,30.020165,31.289516,1020,118,1,1353585714,1353585714,0,Egypt,Etisalat,Africa
12847947,UMTS,602,3,32091,13728437,0,30.017166,31.290665,1000,6,1,1353575147,1353575147,0,Egypt,Etisalat,Africa
12847948,UMTS,602,3,32091,13728977,0,30.019719,31.291691,1074,203,1,1353585874,1353585874,0,Egypt,Etisalat,Africa
12847949,UMTS,602,3,32091,13728976,0,30.013876,31.28623,1000,32,1,1353585727,1353585727,0,Egypt,Etisalat,Africa
12847950,UMTS,602,3,32091,13727695,0,30.010913,31.286072,1000,59,1,1353586186,1353586186,0,Egypt,Etisalat,Africa
12847951,UMTS,602,3,32091,13728975,0,30.021378,31.28627,1000,30,1,1353585073,1353585073,0,Egypt,Etisalat,Africa
12847952,UMTS,602,3,32091,13728716,0,30.023987,31.286591,1000,10,1,1353585002,1353585002,0,Egypt,Etisalat,Africa
12847953,UMTS,602,3,32091,13731706,0,30.021645,31.292273,1000,37,1,1353584177,1353584177,0,Egypt,Etisalat,Africa
12847954,UMTS,602,3,32091,13730618,0,30.019454956055,31.29524230957,1000,2,1,1353575153,1353575153,0,Egypt,Etisalat,Africa
12847955,UMTS,602,3,32091,13730617,0,30.021439,31.292496,1000,9,1,1353583766,1353583766,0,Egypt,Etisalat,Africa
12847956,UMTS,602,3,32091,13731327,0,30.019454956055,31.29524230957,1000,2,1,1353575196,1353575196,0,Egypt,Etisalat,Africa
12847957,UMTS,602,3,32091,13729755,0,30.011673,31.281509,1000,6,1,1353586218,1353586218,0,Egypt,Etisalat,Africa
12847958,UMTS,602,3,32091,13727697,0,30.009842,31.280823,1000,2,1,1353586229,1353586229,0,Egypt,Etisalat,Africa
12847959,UMTS,602,3,32091,13727765,0,30.008011,31.278763,1000,9,1,1353586277,1353586277,0,Egypt,Etisalat,Africa
12847960,UMTS,602,3,32091,13727766,0,30.007095336914,31.277389526367,1000,1,1,1353586261,1353586261,0,Egypt,Etisalat,Africa
12847961,UMTS,602,3,32091,13727767,0,30.003662,31.277046,1000,4,1,1353586299,1353586299,0,Egypt,Etisalat,Africa
12847962,UMTS,602,3,32091,13727745,0,29.999017,31.272543,1000,17,1,1353586393,1353586393,0,Egypt,Etisalat,Africa
12847963,UMTS,602,3,32091,13727747,0,29.990921,31.270447,1000,18,1,1353586505,1353586505,0,Egypt,Etisalat,Africa
12847964,UMTS,602,3,32091,13727737,0,29.993362426758,31.270523071289,1000,1,1,1353586407,1353586407,0,Egypt,Etisalat,Africa
12847965,UMTS,602,3,32091,13728025,0,29.987869262695,31.269149780273,1000,1,1,1353586506,1353586506,0,Egypt,Etisalat,Africa
12847966,UMTS,602,3,32091,13727715,0,29.986594,31.265717,1000,14,1,1353586585,1353586585,0,Egypt,Etisalat,Africa
12847967,UMTS,602,3,32091,13727717,0,29.983749,31.261978,1000,9,1,1353586644,1353586644,0,Egypt,Etisalat,Africa
12847968,UMTS,602,3,32091,13727135,0,29.985122680664,31.262283325195,1000,2,1,1353586607,1353586607,0,Egypt,Etisalat,Africa
